User_ID,Latitude,Longitude,Date,Time,Movement_Duration,Distance,Speed,Area_ID,Area_Name,Transport_Mode,Activity_Type,Weather,Day,Hour,Weekday,Weekend_Weekday
P0866,23.254056,77.412412,2026-02-02,17:14,19.88,16.0,56.34,AR05,,Car,Commute,,Monday,17,0,Weekday
P0866,23.317458,77.47899,2025-12-02,19:30,36.68,20.09,32.13,AR03,Area_C,Train,Education,Clear,Tuesday,19,1,Weekday
P0866,23.239164,77.409471,2026-02-04,11:16,23.91,10.35,30.27,AR05,Area_E,Motorbike,Work,Cloudy,Wednesday,11,2,Weekday
P0866,23.334612,77.408724,2026-01-24,16:01,7.04,0.9,7.67,AR02,Area_B,Walking,Leisure,Cloudy,Saturday,16,5,Weekend
P0866,23.24383,77.412794,2025-11-28,13:18,20.56,6.03,19.06,AR05,Area_E,Bicycle,Commute,Clear,Friday,13,4,Weekday
P0866,23.331193,77.401838,2026-02-09,06:40,14.57,0.47,1.92,AR02,Area_B,Walking,Shopping,Cloudy,Monday,6,0,Weekday
P0866,23.321492,77.478601,2025-12-17,13:05,23.53,8.52,23.55,AR03,Area_C,Bicycle,Education,Clear,Wednesday,13,2,Weekday
P0866,23.316283,77.415774,2026-01-20,06:37,22.55,17.04,42.87,AR02,Area_B,Car,Commute,Fog,Tuesday,6,1,Weekday
P0866,23.324955,77.392322,2026-02-01,13:39,22.48,20.69,53.93,AR02,Area_B,Bus,Shopping,Clear,Sunday,13,6,Weekend
P0866,23.311961,77.412147,2025-11-01,16:38,30.31,11.63,21.74,AR02,Area_B,,Commute,Clear,Saturday,16,5,Weekend
P0866,23.239956,77.408243,2025-12-18,08:43,26.75,16.25,44.07,AR05,Area_E,Car,Work,Clear,Thursday,8,3,Weekday
P0866,23.237328,77.420263,2025-12-23,08:32,34.58,10.99,23.59,AR05,Area_E,Bicycle,Commute,Cloudy,Tuesday,8,1,Weekday
P0866,23.332231,77.408243,2026-01-10,18:55,9.66,0.84,6.91,AR02,Area_B,Walking,Shopping,Clear,Saturday,18,5,Weekend
P0866,23.316721,77.393224,2025-11-23,18:17,18.82,1.51,5.46,AR02,Area_B,Walking,Work,Rain,Sunday,18,6,Weekend
P0866,23.253781,77.433147,2025-11-04,08:20,20.7,23.71,79.22,AR05,Area_E,Car,Commute,Cloudy,Tuesday,8,1,Weekday
P0866,23.333487,77.408273,2025-11-18,21:52,10.95,2.29,13.37,AR02,Area_B,Bicycle,Leisure,Clear,Tuesday,21,1,Weekday
P0866,23.247817,77.413,2026-01-16,08:26,15.89,1.1,5.47,AR05,Area_E,Walking,Social,Rain,Friday,8,4,Weekday
P0866,23.256385,77.317793,2026-02-16,15:49,132.18,50.0,23.3,AR04,Area_D,Bicycle,Commute,Cloudy,Monday,15,0,Weekday
P0866,23.250626,77.417907,2026-02-10,08:28,49.03,13.46,22.35,AR05,Area_E,Car,Shopping,Rain,Tuesday,8,1,Weekday
P0866,23.307346,77.396483,2025-12-14,02:00,37.3,25.88,43.35,AR02,Area_B,Bus,Commute,Clear,Sunday,2,6,Weekend
P0866,23.264098,77.431105,2026-02-22,10:03,31.83,16.99,32.25,AR05,Area_E,Motorbike,Commute,Clear,Sunday,10,6,Weekend
P0866,23.258422,77.42717,2025-12-02,06:26,13.21,1.31,6.91,AR05,Area_E,Walking,Work,Rain,Tuesday,6,1,Weekday
P0866,23.236954,77.41769,2025-11-28,08:35,58.42,1.58,1.6,AR05,Area_E,,Shopping,Cloudy,Friday,8,4,Weekday
P0866,23.269219,77.417681,2026-02-05,15:49,10.42,7.41,52.18,AR05,Area_E,Motorbike,Work,Clear,Thursday,15,3,Weekday
P1716,23.247453,77.39002,2025-11-02,09:29,23.75,1.39,3.23,AR05,Area_E,Walking,,Clear,Sunday,9,6,Weekend
P1716,23.251077,77.407272,2026-02-09,16:05,17.74,16.65,56.36,AR05,Area_E,Motorbike,Shopping,Cloudy,Monday,16,0,Weekday
P1716,23.193852,77.390473,2025-11-21,18:41,8.44,4.55,31.68,AR08,Area_H,Car,Commute,Clear,Friday,18,4,Weekday
P1716,23.179117,77.418689,2025-11-10,17:21,6.56,0.21,2.4,AR08,Area_H,Walking,,,Monday,17,0,Weekday
P1716,23.253128,77.414061,2026-01-11,09:16,7.6,1.15,8.29,AR05,Area_E,Bicycle,Commute,Cloudy,Sunday,9,6,Weekend
P1716,23.245018,77.412671,2026-01-23,19:01,16.33,14.99,51.9,AR05,Area_E,Car,Shopping,Clear,Friday,19,4,Weekday
P1716,23.250661,77.423507,2025-12-09,19:04,20.37,15.23,48.06,AR05,Area_E,Motorbike,Work,Clear,Tuesday,19,1,Weekday
P1716,23.2329,77.406313,2025-11-23,15:01,21.48,1.69,5.8,AR05,Area_E,Walking,Social,Clear,Sunday,15,6,Weekend
P1716,23.23279,77.416734,2025-11-01,13:53,,5.5,13.97,AR05,Area_E,,Shopping,Rain,Saturday,13,5,Weekend
P1716,23.255913,77.394072,2026-01-18,16:24,20.15,2.68,9.11,AR05,Area_E,Bicycle,Work,Clear,Sunday,16,6,Weekend
P1716,23.171657,77.404362,2025-11-14,14:41,52.6,42.64,47.77,AR08,Area_H,Motorbike,Work,Rain,Friday,14,4,Weekday
P1716,23.242606,77.385241,2026-02-27,18:16,8.95,11.67,74.64,AR05,Area_E,Motorbike,Work,Clear,Friday,18,4,Weekday
P1716,23.187013,77.387689,2026-02-25,13:35,9.04,0.79,6.63,AR08,Area_H,Walking,Work,Clear,Wednesday,13,2,Weekday
P1716,23.263241,77.392036,2026-01-17,14:07,14.64,16.93,64.0,AR05,Area_E,Motorbike,Shopping,Clear,Saturday,14,5,Weekend
P1716,23.255978,77.393359,2025-11-19,19:21,18.47,16.75,73.93,AR05,Area_E,Car,Leisure,,Wednesday,19,2,Weekday
P1716,23.249695,77.41625,2025-12-23,07:45,55.09,20.71,21.19,AR05,Area_E,Car,Commute,Clear,Tuesday,7,1,Weekday
P1716,23.314732,77.334361,2025-12-29,19:39,28.99,1.78,4.56,AR01,Area_A,Walking,Commute,Cloudy,Monday,19,0,Weekday
P1716,23.23777,77.400816,2025-12-23,19:43,10.71,7.57,59.84,AR05,Area_E,Car,Work,Clear,Tuesday,19,1,Weekday
P5192,23.1797,77.398089,2026-01-04,18:27,31.0,23.65,57.39,AR08,Area_H,Motorbike,Work,Clear,Sunday,18,6,Weekend
P5192,23.318711,77.415374,2025-11-18,14:39,9.33,1.31,8.19,AR02,Area_B,Bicycle,Shopping,Clear,Tuesday,14,1,Weekday
P5192,23.312957,77.40469,2026-01-20,14:34,54.16,7.6,7.74,AR02,Area_B,Walking,,Clear,Tuesday,14,1,Weekday
P5192,23.228918,77.407345,2025-11-18,04:35,50.98,1.56,2.61,AR05,Area_E,Walking,,Clear,Tuesday,4,1,Weekday
P5192,23.292912,77.392665,2025-12-17,20:18,8.73,8.52,69.45,AR05,Area_E,Motorbike,Commute,Rain,Wednesday,20,2,Weekday
P5192,23.309777,77.401059,2025-12-17,18:57,25.64,25.45,79.69,AR02,Area_B,Car,,Fog,Wednesday,18,2,Weekday
P5192,23.173971,77.321854,2025-11-05,08:06,9.12,9.93,76.99,AR07,Area_G,Motorbike,Leisure,Clear,Wednesday,8,2,Weekday
P5192,23.247922,77.341893,2025-12-21,12:08,26.52,4.24,10.9,AR04,Area_D,,Commute,Cloudy,Sunday,12,6,Weekend
P5192,23.193074,77.367465,2026-02-05,07:42,20.11,12.6,41.2,AR07,Area_G,Car,Leisure,,Thursday,7,3,Weekday
P5192,23.181427,77.338509,2026-02-01,07:31,18.11,1.8,5.97,AR07,Area_G,Walking,Leisure,Cloudy,Sunday,7,6,Weekend
P5192,23.237195,77.35629,2026-01-17,07:32,38.66,1.24,2.08,AR04,Area_D,Walking,Unknown,Clear,Saturday,7,5,Weekend
P5192,23.313639,77.418973,2026-02-26,18:49,18.06,2.8,11.71,AR02,Area_B,Bicycle,Commute,Cloudy,Thursday,18,3,Weekday
P5192,23.253968,77.315118,2026-02-14,16:30,27.84,2.6,6.57,AR04,Area_D,Walking,Commute,Rain,Saturday,16,5,Weekend
P5276,23.324177,77.411192,2026-02-05,11:16,26.17,1.7,4.83,AR02,Area_B,Walking,Commute,Rain,Thursday,11,3,Weekday
P5276,23.249735,77.470206,2026-02-15,11:03,6.64,0.78,7.03,AR06,Area_F,Walking,Unknown,Clear,Sunday,11,6,Weekend
P5276,23.252129,77.472124,2026-02-19,07:27,13.89,3.93,24.13,AR06,Area_F,Car,Medical,Rain,Thursday,7,3,Weekday
P5276,23.314208,77.400723,2025-11-01,18:57,25.1,10.52,30.42,AR02,Area_B,Bus,Shopping,Cloudy,Saturday,18,5,Weekend
P5276,23.334697,77.401782,2025-12-31,14:35,4.88,3.35,40.07,AR02,Area_B,Bus,Commute,Clear,Wednesday,14,2,Weekday
P5276,23.26554,77.498654,2026-01-15,16:57,16.69,1.77,7.3,AR06,Area_F,Walking,Medical,,Thursday,16,3,Weekday
P5276,23.316186,77.411114,2025-12-21,19:25,28.96,0.41,1.09,AR02,Area_B,Walking,Leisure,Rain,Sunday,19,6,Weekend
P5276,23.323708,77.481376,2025-11-30,18:11,27.44,38.7,78.65,AR03,Area_C,Bus,Social,Clear,Sunday,18,6,Weekend
P5276,23.328291,77.413667,2025-11-09,11:36,13.1,1.58,8.73,AR02,Area_B,Bicycle,,Fog,Sunday,11,6,Weekend
P5276,23.310034,77.382737,2026-01-05,09:02,12.46,0.82,3.72,AR02,Area_B,,Shopping,Clear,Monday,9,0,Weekday
P5276,23.24092,77.482857,2025-12-31,15:41,18.4,6.15,20.93,AR06,Area_F,Bicycle,Unknown,Rain,Wednesday,15,2,Weekday
P5276,23.302923,77.397558,2026-02-17,10:36,17.82,0.81,3.36,AR02,Area_B,Walking,Shopping,Clear,Tuesday,10,1,Weekday
P5276,23.326147,77.417877,2025-12-08,17:44,16.71,4.62,22.52,AR02,Area_B,Bicycle,Work,Clear,Monday,17,0,Weekday
P5276,23.245601,77.478331,2026-01-27,18:05,,7.12,23.92,AR06,Area_F,Bicycle,Medical,Clear,Tuesday,18,1,Weekday
P5276,23.326597,77.419091,2025-12-25,14:53,12.8,13.93,62.09,AR02,Area_B,Car,Shopping,Clear,Thursday,14,3,Weekday
P5276,23.243764,77.488013,2026-01-24,23:34,21.08,21.98,78.72,AR06,Area_F,Bus,Medical,Clear,Saturday,23,5,Weekend
P5276,23.238643,77.490416,2025-11-15,18:38,17.03,20.15,65.38,AR06,Area_F,Car,Commute,Clear,Saturday,18,5,Weekend
P5276,23.264249,77.47971,2025-12-18,06:28,22.5,,4.81,AR06,Area_F,Walking,Medical,Cloudy,Thursday,6,3,Weekday
P5276,23.245408,77.469099,2026-01-19,10:09,18.34,21.09,79.16,AR06,Area_F,Car,Medical,Clear,Monday,10,0,Weekday
P5276,23.304323,77.412714,2026-02-17,17:01,33.86,38.44,72.04,AR02,Area_B,Car,,Clear,Tuesday,17,1,Weekday
P5276,23.254054,77.480188,2025-12-20,21:16,85.82,25.07,21.87,AR06,Area_F,Car,Unknown,Clear,Saturday,21,5,Weekend
P5276,23.307286,77.41468,2025-12-24,08:43,14.07,7.74,40.67,AR02,Area_B,Car,Shopping,Clear,Wednesday,8,2,Weekday
P5276,23.304323,77.407933,2025-11-17,10:05,9.11,7.22,57.88,AR02,Area_B,Motorbike,Shopping,Rain,Monday,10,0,Weekday
P0745,23.307102,77.387762,2026-02-10,18:14,23.61,18.82,47.99,AR02,Area_B,Car,Leisure,Rain,Tuesday,18,1,Weekday
P0745,23.26695,77.414711,2025-12-07,18:04,29.63,5.75,10.93,AR05,Area_E,Bicycle,Commute,Rain,Sunday,18,6,Weekend
P0745,23.248906,77.461913,2026-01-15,04:20,40.39,42.15,59.2,AR06,Area_F,Bus,Medical,Cloudy,Thursday,4,3,Weekday
P0745,23.253459,77.401725,2025-12-15,23:00,53.08,37.4,46.52,AR05,Area_E,Car,Commute,Cloudy,Monday,23,0,Weekday
P0745,23.325491,77.406873,2025-12-02,14:53,17.1,5.28,16.98,AR02,Area_B,Bicycle,Leisure,Cloudy,Tuesday,14,1,Weekday
P0745,23.256288,77.411254,2025-11-15,12:39,32.8,2.38,5.31,AR05,Area_E,,Social,Clear,Saturday,12,5,Weekend
P0745,23.246235,77.411888,2026-02-25,06:22,22.16,13.8,47.12,AR05,Area_E,Bus,Work,Clear,Wednesday,6,2,Weekday
P0745,23.261966,77.41714,2026-01-29,19:07,,4.28,15.25,AR05,Area_E,Bicycle,Leisure,Rain,Thursday,19,3,Weekday
P0745,23.320244,77.39576,2026-02-17,22:00,37.1,2.86,5.26,AR02,Area_B,Walking,Shopping,Clear,Tuesday,22,1,Weekday
P5302,23.230586,77.347018,2026-01-03,09:16,67.01,7.11,7.09,AR04,Area_D,Walking,Unknown,Clear,Saturday,9,5,Weekend
P5302,23.306042,77.412471,2026-01-26,20:34,14.36,8.9,45.68,AR02,Area_B,Bus,Work,,Monday,20,0,Weekday
P5302,23.235609,77.344666,2026-01-12,08:45,33.0,11.35,20.73,AR04,Area_D,Motorbike,,Clear,Monday,8,0,Weekday
P5302,23.191738,77.361086,2026-02-26,13:19,24.26,9.3,25.23,AR07,Area_G,Motorbike,Unknown,Rain,Thursday,13,3,Weekday
P5302,23.259794,77.332708,2025-12-21,19:35,30.63,21.91,56.95,AR04,Area_D,Motorbike,Commute,Clear,Sunday,19,6,Weekend
P5302,23.17483,77.413404,2025-11-01,07:14,9.64,1.89,15.93,AR08,Area_H,Bicycle,Work,Clear,Saturday,7,5,Weekend
P5302,23.269264,77.343791,2025-11-18,22:20,,9.85,74.67,AR04,Area_D,Bus,Commute,Rain,Tuesday,22,1,Weekday
P5302,23.241256,77.409665,2026-02-18,08:23,18.91,7.43,22.64,AR05,Area_E,Bicycle,Work,Clear,Wednesday,8,2,Weekday
P5302,23.249375,77.397454,2026-01-12,15:54,30.33,29.41,70.66,AR05,Area_E,Car,Commute,Clear,Monday,15,0,Weekday
P5302,23.253916,77.406978,2026-01-28,03:58,13.71,6.86,40.47,AR05,Area_E,Car,Work,Cloudy,Wednesday,3,2,Weekday
P5302,23.259999,77.417455,2025-12-12,17:34,29.33,6.5,18.09,AR05,Area_E,Bicycle,Shopping,Clear,Friday,17,4,Weekday
P5302,23.250179,77.338373,2025-12-13,06:18,30.24,24.59,58.86,AR04,Area_D,Car,Commute,Rain,Saturday,6,5,Weekend
P5302,23.250567,77.347072,2025-12-26,20:52,112.54,50.0,65.63,AR04,Area_D,Car,Commute,Clear,Friday,20,4,Weekday
P5302,23.246435,77.349893,2026-02-22,15:25,31.54,20.85,52.28,AR04,Area_D,Bus,Commute,Clear,Sunday,15,6,Weekend
P5302,23.239457,77.395101,2025-12-24,15:24,31.4,11.07,21.08,AR05,Area_E,Bicycle,Work,Clear,Wednesday,15,2,Weekday
P5302,23.24627,77.386854,2026-02-28,14:12,21.0,,13.82,AR05,Area_E,Bicycle,Leisure,Clear,Saturday,14,5,Weekend
P5302,23.24832,77.349324,2025-11-15,18:06,21.15,1.23,3.81,AR04,Area_D,Walking,Commute,Cloudy,Saturday,18,5,Weekend
P5302,23.25268,77.422118,2026-01-22,09:12,34.13,34.0,65.47,AR05,Area_E,Bus,Commute,Cloudy,Thursday,9,3,Weekday
P5302,23.227584,77.395249,2026-01-07,13:22,18.89,1.84,7.12,AR05,Area_E,Walking,Work,Rain,Wednesday,13,2,Weekday
P5302,23.250865,77.349169,2026-02-27,15:21,26.53,1.04,2.89,AR04,Area_D,Walking,,Cloudy,Friday,15,4,Weekday
P5302,23.188332,77.337831,2025-12-21,13:45,35.51,1.06,2.41,AR07,Area_G,Walking,Leisure,Clear,Sunday,13,6,Weekend
P0951,23.256672,77.343692,2025-12-02,11:38,22.64,13.23,37.85,AR04,Area_D,Car,Commute,Clear,Tuesday,11,1,Weekday
P0951,23.319974,77.488887,2025-11-15,08:06,40.01,0.64,1.31,AR03,Area_C,Walking,Commute,Clear,Saturday,8,5,Weekend
P0951,23.251722,77.338632,2025-11-12,18:31,25.34,2.67,6.1,AR04,Area_D,Walking,Commute,Clear,Wednesday,18,2,Weekday
P0951,23.313254,77.485952,2025-11-23,16:13,24.83,0.99,3.13,AR03,Area_C,Walking,Social,Clear,Sunday,16,6,Weekend
P0951,23.336114,77.494264,2026-01-02,19:32,8.13,6.81,66.26,AR03,Area_C,Train,Education,Clear,Friday,19,4,Weekday
P0951,23.235182,77.33034,2025-11-11,18:53,8.48,0.34,2.5,AR04,Area_D,,Unknown,Rain,Tuesday,18,1,Weekday
P0951,23.24939,77.357464,2025-12-16,10:13,17.22,6.79,29.27,AR04,Area_D,Motorbike,Commute,Clear,Tuesday,10,1,Weekday
P0951,23.262084,77.344658,2025-12-31,09:00,59.68,15.19,17.99,AR04,Area_D,Bicycle,Commute,Clear,Wednesday,9,2,Weekday
P0951,23.246233,77.330522,2026-01-17,13:08,25.94,1.62,5.06,AR04,Area_D,Walking,Unknown,Cloudy,Saturday,13,5,Weekend
P0951,23.244389,77.337391,2025-12-01,08:23,22.87,0.48,1.32,AR04,Area_D,Walking,Unknown,Rain,Monday,8,0,Weekday
P0951,23.296796,77.48613,2026-02-07,17:12,8.32,4.4,43.86,AR03,Area_C,Bus,Education,,Saturday,17,5,Weekend
P0951,23.250175,77.319012,2026-01-23,10:16,36.46,9.4,21.19,AR04,Area_D,Motorbike,Unknown,Clear,Friday,10,4,Weekday
P0951,23.064874,77.617213,2026-02-09,07:46,34.34,1.45,3.33,AR10,Area_J,Walking,Commute,Clear,Monday,7,0,Weekday
P0951,23.321628,77.491875,2025-11-07,19:10,41.75,25.12,42.5,AR03,Area_C,Car,Education,Rain,Friday,19,4,Weekday
P0951,23.323772,77.471487,2025-11-01,09:45,23.2,8.5,29.01,AR03,Area_C,Bus,Social,Clear,Saturday,9,5,Weekend
P0951,23.24149,77.332863,2025-11-21,17:34,17.98,6.46,21.43,AR04,Area_D,Bicycle,Commute,Cloudy,Friday,17,4,Weekday
P0951,23.243151,77.324238,2026-02-16,17:36,12.58,3.0,19.51,AR04,Area_D,Bicycle,Commute,Clear,Monday,17,0,Weekday
P0951,23.257388,77.359451,2025-12-02,15:35,74.45,37.68,40.34,AR04,Area_D,,Unknown,Clear,Tuesday,15,1,Weekday
P0951,23.260545,77.333911,2026-02-05,16:11,20.7,0.33,1.34,AR04,Area_D,Walking,Commute,Clear,Thursday,16,3,Weekday
P0951,23.254578,77.482996,2026-02-28,21:00,28.66,5.81,15.37,AR06,Area_F,Bicycle,Medical,,Saturday,21,5,Weekend
P0951,23.326794,77.31958,2026-02-18,05:09,47.41,20.89,35.03,AR01,Area_A,Bus,Unknown,Clear,Wednesday,5,2,Weekday
P0951,23.244899,77.317618,2025-12-09,10:26,36.04,1.5,2.93,AR04,Area_D,Walking,Commute,Fog,Tuesday,10,1,Weekday
P0951,23.319546,77.485131,2025-11-23,18:24,24.31,15.86,39.77,AR03,Area_C,,Social,Clear,Sunday,18,6,Weekend
P0951,23.303714,77.481172,2026-02-24,21:14,16.06,20.44,79.8,AR03,Area_C,Car,Education,Rain,Tuesday,21,1,Weekday
P0951,23.249421,77.33777,2026-02-12,16:12,20.14,2.55,8.87,AR04,Area_D,Bicycle,Commute,,Thursday,16,3,Weekday
P0951,23.317937,77.465607,2026-02-25,19:11,21.38,11.85,33.38,AR03,Area_C,Bus,Education,Clear,Wednesday,19,2,Weekday
P0951,23.321964,77.472805,2026-01-16,09:01,54.62,44.14,56.1,AR03,Area_C,Motorbike,Social,Clear,Friday,9,4,Weekday
P0951,23.319288,77.483523,2026-02-15,19:29,33.77,0.97,2.09,AR03,Area_C,Walking,Education,Clear,Sunday,19,6,Weekend
P0951,23.306814,77.483406,2025-12-17,07:08,19.26,4.03,13.94,AR03,Area_C,Bicycle,Education,,Wednesday,7,2,Weekday
P0951,23.225984,77.344416,2026-01-19,18:07,27.86,27.99,58.64,AR04,Area_D,Car,Commute,Clear,Monday,18,0,Weekday
P0951,23.248117,77.336059,2026-02-12,10:23,17.48,18.73,76.06,AR04,Area_D,Car,Commute,Cloudy,Thursday,10,3,Weekday
P0951,23.3145,77.478047,2025-12-26,21:14,18.26,6.9,22.44,AR03,Area_C,Bicycle,Education,Clear,Friday,21,4,Weekday
P0951,23.254347,77.350402,2025-11-29,14:08,7.94,1.8,13.84,AR04,Area_D,Bicycle,Unknown,Clear,Saturday,14,5,Weekend
P0951,23.271406,77.356996,2025-11-02,19:46,9.26,5.56,46.47,AR04,Area_D,Motorbike,Unknown,Cloudy,Sunday,19,6,Weekend
P0951,23.258392,77.332192,2026-02-17,13:26,28.77,10.18,21.31,AR04,Area_D,Bicycle,Commute,Cloudy,Tuesday,13,1,Weekday
P0951,23.230655,77.350328,2026-02-05,17:38,,1.41,3.97,AR04,Area_D,Walking,Commute,Clear,Thursday,17,3,Weekday
P0951,23.322249,77.480085,2026-01-19,08:08,18.49,5.32,23.64,AR03,Area_C,Bus,Education,Cloudy,Monday,8,0,Weekday
P0951,23.314304,77.488194,2026-02-22,09:15,12.06,2.14,12.28,AR03,Area_C,Bicycle,Social,Clear,Sunday,9,6,Weekend
P0951,23.296767,77.503055,2025-11-01,13:06,34.81,7.1,14.98,AR03,Area_C,Bicycle,Commute,Clear,Saturday,13,5,Weekend
P0951,23.338253,77.473824,2025-12-19,19:22,,16.94,41.75,AR03,Area_C,Bus,Education,Clear,Friday,19,4,Weekday
P0951,23.240117,77.368537,2025-11-07,08:14,19.94,13.03,48.33,AR04,Area_D,Car,Commute,Rain,Friday,8,4,Weekday
P0951,23.322219,77.497556,2026-01-11,06:30,23.21,0.32,1.01,AR03,Area_C,Walking,Commute,Cloudy,Sunday,6,6,Weekend
P0951,23.257275,77.327023,2026-02-06,09:11,25.16,5.16,14.83,AR04,Area_D,Bicycle,Commute,Clear,Friday,9,4,Weekday
P0951,23.319828,77.458123,2026-02-01,20:34,12.61,3.96,24.79,AR03,Area_C,Bicycle,,Rain,Sunday,20,6,Weekend
P0951,23.337923,77.475497,2026-01-09,06:25,108.02,6.49,4.87,AR03,Area_C,Walking,,Clear,Friday,6,4,Weekday
P2366,23.259607,77.402394,2025-11-21,08:10,33.68,12.99,25.9,AR05,Area_E,Motorbike,Leisure,Rain,Friday,8,4,Weekday
P2366,23.188557,77.418073,2025-12-05,19:11,34.42,3.03,4.8,AR08,Area_H,,Work,Clear,Friday,19,4,Weekday
P2366,23.243856,77.415655,2025-12-01,17:40,,21.61,72.55,AR05,Area_E,Car,Work,Clear,Monday,17,0,Weekday
P2366,23.183877,77.43901,2025-12-07,01:07,31.77,4.5,7.87,AR08,Area_H,Walking,Commute,Rain,Sunday,1,6,Weekend
P2366,23.171593,77.419966,2026-02-01,11:01,50.11,15.05,24.95,AR08,Area_H,Car,,Cloudy,Sunday,11,6,Weekend
P2366,23.170161,77.391439,2025-11-18,22:03,58.55,28.27,26.46,AR08,Area_H,Bus,Commute,Rain,Tuesday,22,1,Weekday
P2366,23.239422,77.411152,2026-01-01,16:49,7.78,5.6,42.47,AR05,Area_E,Car,Work,Clear,Thursday,16,3,Weekday
P2366,23.166706,77.397043,2026-02-03,13:07,13.02,1.97,10.35,AR08,Area_H,Bicycle,Work,,Tuesday,13,1,Weekday
P2366,23.253817,77.42156,2026-01-01,10:55,32.02,3.25,8.57,AR05,Area_E,Bicycle,Social,,Thursday,10,3,Weekday
P2366,23.177784,77.410014,2026-02-21,18:52,26.0,9.54,20.6,AR08,Area_H,Bicycle,Commute,Rain,Saturday,18,5,Weekend
P5158,23.252665,77.333524,2026-02-15,15:35,38.01,6.47,10.68,AR04,Area_D,Bicycle,Commute,Clear,Sunday,15,6,Weekend
P5158,23.171076,77.340503,2025-11-19,18:57,26.52,17.69,41.0,AR07,Area_G,Car,Leisure,Cloudy,Wednesday,18,2,Weekday
P5158,23.217709,77.335692,2026-01-28,13:53,28.18,30.17,60.79,AR04,Area_D,Car,Unknown,Rain,Wednesday,13,2,Weekday
P5158,23.23422,77.359109,2025-12-29,09:44,33.13,29.74,50.28,AR04,Area_D,Motorbike,Unknown,Rain,Monday,9,0,Weekday
P5158,23.240681,77.325744,2026-01-13,09:00,48.22,50.0,74.87,AR04,Area_D,Motorbike,Unknown,Clear,Tuesday,9,1,Weekday
P5158,23.270272,77.490805,2026-01-03,08:59,16.34,1.57,5.68,AR06,Area_F,Walking,Medical,Rain,Saturday,8,5,Weekend
P5158,23.236784,77.495787,2025-12-23,03:22,9.89,1.17,7.07,AR06,Area_F,Walking,Medical,Clear,Tuesday,3,1,Weekday
P5158,23.314881,77.478028,2025-11-24,20:31,35.3,33.53,55.98,AR03,Area_C,Car,Social,Clear,Monday,20,0,Weekday
P5158,23.25315,77.330423,2025-11-14,10:55,25.7,19.59,43.81,AR04,Area_D,Car,Commute,Clear,Friday,10,4,Weekday
P5158,23.305506,77.456548,2026-01-17,16:08,16.54,0.87,4.0,AR03,Area_C,Walking,Commute,Clear,Saturday,16,5,Weekend
P5158,23.323852,77.481195,2025-12-23,21:50,13.08,9.77,54.64,AR03,,Car,Commute,Clear,Tuesday,21,1,Weekday
P5158,23.306671,77.488612,2025-12-23,10:30,6.87,3.91,41.21,AR03,Area_C,Car,Education,Clear,Tuesday,10,1,Weekday
P5158,23.248008,77.393544,2026-01-12,02:07,14.41,5.03,23.02,AR05,Area_E,,Commute,Clear,Monday,2,0,Weekday
P5158,23.237714,77.342522,2026-01-16,09:22,9.83,6.17,51.5,AR04,Area_D,Car,,Cloudy,Friday,9,4,Weekday
P5158,23.318025,77.510759,2026-01-13,19:36,12.95,15.47,70.71,AR03,Area_C,Car,Education,Clear,Tuesday,19,1,Weekday
P5158,23.32284,77.485584,2026-01-06,17:04,52.08,10.31,14.49,AR03,Area_C,Bicycle,,Clear,Tuesday,17,1,Weekday
P5158,23.263705,77.334841,2026-02-27,19:22,32.69,28.65,58.93,AR04,Area_D,Motorbike,Unknown,Clear,Friday,19,4,Weekday
P5158,23.251437,77.472058,2026-02-02,15:40,14.97,4.15,21.04,AR06,Area_F,Bicycle,Medical,Cloudy,Monday,15,0,Weekday
P5158,23.33541,77.486908,2026-02-08,09:25,40.1,6.34,9.3,AR03,Area_C,Bicycle,Commute,Rain,Sunday,9,6,Weekend
P5158,23.244513,77.347763,2025-12-09,22:03,18.42,24.23,76.16,AR04,Area_D,Motorbike,Commute,,Tuesday,22,1,Weekday
P5158,23.307884,77.472113,2025-12-03,02:30,45.85,40.0,65.4,AR03,Area_C,Car,,Clear,Wednesday,2,2,Weekday
P5158,23.315377,77.480221,2026-01-28,19:56,17.83,4.14,13.77,AR03,Area_C,Bicycle,Education,Cloudy,Wednesday,19,2,Weekday
P5158,23.248375,77.331825,2026-02-05,13:28,21.91,,60.78,AR04,Area_D,Bus,Commute,Rain,Thursday,13,3,Weekday
P5158,23.236253,77.327417,2025-12-31,06:17,10.06,0.16,1.06,AR04,Area_D,Walking,Unknown,Clear,Wednesday,6,2,Weekday
P5158,23.325907,77.423355,2025-11-22,08:41,14.91,1.41,5.95,AR02,Area_B,Walking,Work,Cloudy,Saturday,8,5,Weekend
P5158,23.243629,77.334782,2026-02-12,18:21,23.9,31.19,76.52,AR04,Area_D,Car,Commute,Cloudy,Thursday,18,3,Weekday
P5158,23.297624,77.469348,2025-11-12,11:39,10.0,0.68,5.24,AR03,Area_C,Walking,Education,Cloudy,Wednesday,11,2,Weekday
P5158,23.331291,77.475629,2026-01-11,07:22,27.98,23.96,61.72,AR03,Area_C,Train,Commute,Clear,Sunday,7,6,Weekend
P5158,23.316899,77.468763,2026-01-04,07:41,35.31,10.95,22.83,AR03,Area_C,Bicycle,Education,Cloudy,Sunday,7,6,Weekend
